_id,days,destinations,itinerary,nights,price,themes,titleText
6414a0319aef4889404c4db6,5,Gangtok (2N) - Lachen (1N) - Lachung (1N),"Detailed Day Wise ItineraryDay 1 - Bagdogra/NJP - GangtokWelcome on arrival at Bagdogra Airport/NJP Railway station, after greetings proceed to Gangtok, at an altitude of 5500ft Gangtok is the capital of the state of Sikkim is a beautiful and clean town promising of the best monasteries and landscapes. Upon arrival, check-in to your hotel & later you could explore famous MG Marg (by Own). Overnight stay at Gangtok.Day 2 - Gangtok- Tsomgo Lake - Baba Mandir Excursion - Nathula Pass (Optional)Morning breakfast at hotel , Excursion to Tsomgo Lake & Baba Mandir nearly 40 kilometers and 2 hours drive along the Kyongnosla Alpine Sanctuary, the home to the red panda and the blood pheasant with Rhododendron and other alpine trees along the road , Situated at an elevation of 3753 meters / 12310 feet,  The Lake is oval shaped lake nearly 50 feet deep - Generally covered in snow for most of the year the year This lake is home to the Brahmini ducks & many migratory birds Nearby is the sacred Baba Mandir known to be a very holy site for all - Nathu La Pass to Republic of China is nearly 20 kilometers and is optional tour Later in the evening back to Gangtok & Overnight stay at hotel.Day 3 - Enjoy the panoramic view on your drive from Gangtok to LachenOn this day, you will leave the city of Gangtok and head to the beautiful valley of LachenAfter a sumptuous, heavy breakfast at the hotel you will drive to Lachen (altitude 8800 feet/ 6 hours). On the way you will visit the beautiful destinations of Seven Sisters WaterFalls, Singhik View point, and Naga WaterFalls. Do stop on this highway for Sikkimese lunch. Reach Lachen by evening. After an overnight at Lachen, you will be travelling to your next destination.Day 4 - Lachen - Thangu - Gurudongmar Lake - Chopta Valley - LachungStart the day early with lip-smacking breakfast at the hotel. Then drive to Gurudongmar Lake and spend beautiful time here by the lake amidst the lush green trees. After an unwinding session here, drive through Thangu valley and get back to the Hotel for lunch. After a delicious lunch at the hotel, our representative will take you to a hotel at Lachung, drive through Chopta Valley. You will spend the night at your hotel. Sip some hot tea and release the stress as you prep yourself for more adventure.Day 5 - Lachung to Yumthang Excursion, Zero Point (Optional) & drive back to GangtokOn this, you will bid goodbye to the beautiful Lachung and head for an excursion to Yumthang, and Zero Point (optional). Early Morning before the wee hours, our representative will drive you to Yumthang-valley popularly known as the Valley of Flowers. It is the summer grazing ground of the Yaks and in winter, it is a playground of Yetis. After a tour in the Yumthang Valley, you will proceed further to Zero Point and get the chance to explore the beauty of snow-capped mountains here. You will then be travelling back to the hotel for lunch. En-route, you will stop at Hot Spring considered to have medicinal properties. After lunch, you will then depart back to Gangtok. On your journey back to Gangtok, you will get the chance to witness the beautiful Bheema and Twin Falls. Upon arrival at Gangtok, check-in to your hotel & stay overnight.Day 6 - Gangtok - Bagdogra / NJPAfter breakfast proceed to Bagdogra/NJP for your onward journey. Your arrival at Bagdogra Airport/NJP Railway station will mark the end of the trip. Tour concludes with everlasting memories of North East India.MoreLess",6,17800,"Romantic, Lakes, Summer Special, Honeymoon, Family, ",Scintillating North Sikkim
6414a0399aef4889404c4db8,4,Shillong (4N),"Detailed Day Wise ItineraryDay 1 - Arrive Guwahati ��� Shillong (110 kms 3 hrs approx.)Transfer from Guwahati airport/railway station to Shillong en-route visit Umium Lake.Shillong became the first capital of the State of Meghalaya. Located in undulating pine covered hills, the city has a milder climate than tropical India. The city centre is 1496m above sea level and currently has a population of around 270,000. Home to several waterfalls, it is also known as the Scotland of the East. The British legacy is still visible in the architecture and food habits of the population.Overnight at the hotel.Day 2 - Shillong ��� Cherrapunjee ��� Shillong (60 kms 2 hrs each way)Breakfast at the hotel and drive to Cherrapunjee.Cherrapunji in Meghalaya is one of the wettest places on the planet and the only place in India to receive rain throughout the year. The town of Cherrapunji is nestled in the East Khasi Hills about 50 km southwest of the state’s capital, Shillong. Cherrapunji, also known as Sohra or Churra, means ‘the land of oranges’. The cliffs of Cherrapunji also offer stunning views of the plains of Bangladesh.Visit to Arwah Cave, Nahkhalikai Falls, Mwasmai Cave, Seven Sister Falls, Dainthlen Waterfalls and Eco Park and Wei Sawdong Waterfalls.Drive back to Shillong.Overnight at the hotel.Day 3 - ShillongBreakfast at the hotel and proceed for full day sightseeing of Shillong.Shillong - The ‘Gleneagle of the East’ lies in the centre of a plateau surrounded by Khasi hills. The gorgeous city offers amazing tourist spots. The city’s own Ward’s Lake is popular for short garden walks & boating. Don Bosco Centre for Indigenous Cultures is a seven stories and three-in-one Institution combining a museum with a research and publication center, for promoting and preserving the rich cultural heritage of North East India -a unique fusion of all the sister states under one roof. Lady Hydari Park is a Japanese style landscaped park endowed with streaches of roses & exquisite flowers. The Mini zoo adjacent to the park has about 73 birds, 140 reptiles & mammals. One of the largest Golf courses in Asia is an 18 hole Golf Course is charted amidst a surging valley full of thick pine groves & rhododendron trees. Spend the evening in the splendid arena. The State Museum is a display of the lifestyle and heritage of the people of Meghalaya. Shillong and its surrounding is dotted with splendid waterfalls cascading down deep valleys forming misty sparks as they break the silence of the surroundings. Elephant Falls is a mountain stream gorging down two successive falls set in dells of fern covered rocks.Overnight at the hotel.Day 4 - Shillong ��� Dawki & Mawlynnong ��� Shillong (90 kms 3 hrs each way)After breakfast drive from Shillong to Dawki(Indo-Bangladesh Border) and Myallynnong Village.Morning drive to Dawki, visit Indo-Bangladesh border and Umngot River (one can enjoy country boat ride here on direct payment basis).Later on proceed to the Mwallynnong village. Mawlynnong Village located in the East Khasi Hills of Meghalaya, also referred as ‘God’s own garden’ has won the acclaim of being the cleanest village in Asia in 2003. The village known for its cleanliness is located around 90 kms from Shillong and is a community based eco-tourism initiative. The community has made collective effort to maintain the ambience of a clean village. The village offers picturesque natural beauty, a trek to the living root bridge at a neighbouring village Riwai. The village also offers a sight of natural balancing rock, a strange natural phenomenon of a boulder balancing on another rock.Evening return back to Shillong.Overnight at the hotel.Day 5 - Shillong ��� Guwahati (airport/station)After breakfast transfer to the airport/railway station in time for onward connection.END OF SERVICESMoreLess",5,20999,"Adventure, Honeymoon, Family, Hdfc, ",4 Nights Shillong with Cherrapunjee and Mawlynnong
6414a03f9aef4889404c4dba,3,Munnar (2N) - Alappuzha (1N),"Detailed Day Wise ItineraryDay 1 - Cochin To MunnarArrive in Kochi and then get transferred to Munnar. Enjoy this little town's spectacular beauty as you halt at Cheeyappara Waterfalls and the Valara Waterfalls where cascading waters are sure to take your breath away. Upon reaching the hotel, check-in and spend the rest of the day at leisure. Overnight stay in Munnar.Day 2 - Munnar SightseeingAfter a hearty breakfast, check out the beautiful sites of Munnar. Visit the KDHP Tea Museum, Flower Garden, Photo Point, Mattupetty Dam, Echo Point and the Eravikulam National Park. Overnight stay in Munnar.Day 3 - Munnar To AlleppeyEat a healthy breakfast and then check out from the hotel to get transferred to Alleppey. Alleppey or Alappuzha is known for its houseboat cruises along the rustic backwaters of Kerala. Upon arrival, move to the houseboat . Overnight stay in Christopher Houseboat.Day 4 - Alleppey To CochinSavour a delectable breakfast and then check out from the houseboat. On the way visit cochin sightseeing,Get transferred to Kochi for your onward journey back home.MoreLess",4,18050,"Hill Station, Affordable, Honeymoon, Backwaters, Sightseeing, ",Kerala Tree House Package- Budget Friendly
6414a0459aef4889404c4dbc,5,Shimla (2N) - Manali (3N),"Detailed Day Wise ItineraryDay 1 - Arrive in Delhi - Drive from Delhi to Shimla (330 km/approx. 9 hours)Board the car waiting for you at the Delhi airport/railway station and drive towards Shimla. Himachal's most popular hill station, Shimla is an epitome of pristine natural beauty and tranquil environment. Pleasant weather, pollution free air and friendly people, makes this place a preferred holiday destination. Colonial relics can be seen all across the ridge of this exotic hill station and are worth admiring. It is the capital of the state of Himachal Pradesh; however, after Indian independence was the capital of Punjab. This hill station lies at an altitude of 2200 m above sea level. It is flocked by tourists from across the globe all through the year. On the way to this hill station, adore the photographic views and soak yourself in the serene environment. After arrival, check-in at the hotel and rest. You can spend the evening at leisure, as no activities are scheduled for the day. Away from the scorching heat of the plains, enjoy a peaceful stay at this hill station. Opt for a sightseeing tour to visit its top attractions such as Jakhoo Temple, Kali Bari Temple and Himachal Museum and Library. Additionally, shop on the Mall Road or at other local markets.Thereafter, retreat to the hotel and get a good night's sleep.Day 2 - Sightseeing trip to Kufri - Return to ShimlaWake up in the morning and embark on a sightseeing tour to Kufri. Set amidst lofty mountains and lush greenery, this place is a haven on earth. One of the most famous activity of this place, Skiing attracts a large number of adventure buffs all year-round. If not interested in adventure sports, adore the scenic view and indulge in sightseeing. The highest peak of Kufri, Mahasu Peak, offers a mind blowing panorama of the mountains. Take a pony ride and climb up this peak to enjoy splendid views.After adoring the beauty of this place, return to the hotel and repose for some time. In the evening, go for a leisure walk in the meandering Mall Road, which is the hub of activity. Indulge in shopping or relish some local delicacies in the food outlets. Also, a display of colonial architecture on the sides of this road is admirable.Return to the hotel for an overnight stay.Day 3 - Drive from Shimla to Manali (270 km/approx. 9 hours)In the morning, check-out from the hotel and drive towards Manali. This hill station is situated in the Beas River Valley at a height of 2050 m above sea level. Once a starting point of an ancient trade road to Ladakh, it is now a popular tourist haunt. Referred sometime as the 'Valley of the Gods', this serene destination is popular for its snow-clad mountains, clean environs, favourable climate and lush greenery, making it one of the best tourist destinations of the country.On the way, enjoy picture-perfect views and breathe in the fresh mountain air. Travelling through the winding streets, which makes their way through the sharp mountains, is a delightful experience. The romantic weather of this hill station attracts a large number of tourists all round the year.On arrival at this destination, check-in at the hotel and relax for some time. Later, spend the evening at leisure resting at the hotel room. If interested, you can also go out for a walk in the lush green surroundings.Later, return to the hotel and get a good nights sleep.Day 4 - Trip to Rohtang Pass (On Direct Payment)Wake up in the morning and get ready for an adventurous tour to Rohtang Pass. This pass remains covered with heavy snow most part of the year. Sensational views of the surrounding mountains from this pass are sure to spellbound you.This high mountain pass also connects the Kullu Valley with Lahaul and Spiti Valleys of Himachal Pradesh. Those, who seek to add some fun factor in their vacation can take part in adventure sport activities, including skiing and trekking. It is also famous for being the background of various Hindi songs. A trip to Himachal Pradesh is incomplete without exploring this exotic destination.After completing the sightseeing, retire to the hotel and rest for some time. Later, go for an evening walk in the Mall Road, which is among the most famous attractions of this place. This road with numerous shops, branded outlets, eateries is the best place to spend an evening in leisure. Go on a shopping spree at the Mall Road and buy various gifts and souvenirs for your family and friends.Thereafter, return to the hotel and enjoy a comfortable overnight stay.Imp Note - Rohtang Pass visit will be subject to NGT permission (National Green Tribunal). Alternate sight-seeing will be provided in case of any deviation !Day 5 - Sightseeing in ManaliAfter getting ready, gear up for a sightseeing tour of Manali. The road leading to Manali is beautiful and full of adventure. Located on the banks of Beas river and in the shadows of snow-capped mountains, this hill station should not be left unexplored. The cold climate and serene environment attract thousands of newly wed couples to visit this place.Built around a cave, Hadimba Devi Temple is one of the most prominent attractions of this place. The three roof structure of this temple and a fourth brass cone-shaped roof is admirable.After enjoying the sightseeing tour, return to the hotel for an overnight stay.Day 6 - Drive from Manali to DelhiWake up in the morning and drive from Manali to Delhi.MoreLess",6,20999,"Mountains, Summer Special, Family & Kids, Family, Hill Stations, ",Simply Himachal (Ex Delhi) - Deluxe
6414a04b9aef4889404c4dbe,4,Srinagar (2N) - Pahalgam (1N) - Srinagar (1N),"Detailed Day Wise ItineraryDay 1 - Falling for Kashmir: Arrival & Srinagar City TourSrinagar is a city of hidden romance emanating from inside the Mughal Architecture. Your Kashmir Vacation begins when your private transfer meets you at the airport and escorts you to a luxurious hotel located near the city center. Start your city tour after getting fresh at the hotel, visit the historical Mughal Gardens built by Mughal Emperor Jehangir. Make your way through the Shalimar garden, Nishat Garden, the Royal Spring known as the Chesma-Shahi and Parimahal. All the gardens are situated on the bank of Dal Lake with the Zabarwan Mountain in the background. Later in the evening visit centuries old Shankaracharaya Temple on the majestic Mount Suleiman. After completing the sightseeing, return to the hotel.What's included - airport transfer, sightseeing, accommodation (Srinagar), dinnerDay 2 - Moving towards Gulmarg - Meadow of Flowers (55 kms; 1.5 hours)After enjoying a delightful breakfast at the hotel, start moving towards Gulmarg. As you proceed towards Gulmarg through beautiful town and villages, enjoy the scenic drives passing through Tangmarg. As you reach Gulmarg, enjoy free time as you take leisurely walks on the lush green meadows of flowers with the backdrop of snow capped mountains. Don't miss the opportunity to take a pony ride in scenic meadows or the Gondola ride (world's highest rope way) to Khillanmarg and Affarwat (direct payment basis). You may also enjoy at lot of adventure activities like horse riding, ATV motorbikes, Skiing, Snow Sledging, Snow Scooters, Snow Mobiles, etc (snow activities in winter only). Whether traversing the grounds to see the animals, calm mountains, green pastures, or exploring the conservation efforts, there is no lack of activity to enjoy before you return to Srinagar in the evening.What's Included:  transfer, accommodation (Srinagar), breakfast & dinnerDay 3 - Pahalgam transfer - A tour of the inspiring ""Valley of Shepherds"" (90 kms, 3 hrs)After breakfast, check out from hotel in Srinagar as today you will discover the unparalleled beauty of Pahalgam along the beautiful routes with gushing stream sounds hitting your ears calmly and lush mountains surrounding the valley. The route will give a rare opportunity to visit the Saffron fields, Awantipora Ruins & Apple Valley. AS you reach PahalgamAs you reach Pahalgam, check into your resort and get fresh. Continue exploring the countryside in Pahalgam and enjoy leisurely walks through the forests along streaming Lidder River. In the afternoon, embark on an excursion to Chandanwadi, Betaab Valley and Aru Valley through the Pahalgam Taxi Union Cab (Direct payment basis) or to Baisaran known as the Mini Switzerland  through ponies (Direct payment basis) to turn your Pahalgam tour into a life-long memory.  In Evening return to your resort for dinner and overnight rest.What's Included: transfer, accommodation (Pahalgam), breakfast & dinnerDay 4 - Back to Captivating capital, Srinagar; Houseboat Stay - A Floating Wooden Palace with mesmerizing Shikara boat ride in Dal LakeSpend the beautiful morning at leisure in Pahalgam. Afternoon transfer to houseboat in Srinagar. Today you will get a taste of Kashmir's cultural accommodations as you check into a floating wooden palace on the world famous Dal Lake. As the sun begins to set along the horizon, enjoy a fun filled Shikara boat ride on scenic Dal Lake taking you into different world altogether. As evening approaches, return to houseboat for dinner and overnight stay.What's Included: transfer, accommodation (Houseboat), breakfast & dinnerDay 5 - Landscapes Remembered; DepartureBig sky spreads across the city in the morning. The green leaves drift from their branches along the tree lined lanes of The boulevard road. Your private transfer meets you at the houseboat and takes you to the airport for your flight home. You have experienced the unforgettable world of Kashmir and immersed yourself in its unique beauty.What's Included: airport transfer, breakfastMoreLess",5,18990,"Romantic, Summer Special, Affordable, Honeymoon, Family, ",Family Getaway Tour To Kashmir
6414a0539aef4889404c4dc0,4,Guptkashi (2N) - Badrinath (1N) - Rudraprayag_joshimath (1N),"Detailed Day Wise ItineraryDay 1 - Haridwar - Guptkashi (220 Kms / 09 Hrs)Upon arrival at Dehradun airport / Haridwar railway station, we will pick up you and drive to Guptkashi reach and check. An overnight stay.Day 2 - Guptkashi- Kedarnath-Guptkashi (Helicopter On Direct Payement Basis)Early morning at 6:30 report to helipad. After performing pooja and Darshan, fly down. Reach and later you will be transfer to hotel. Night stayNOTE: You can also visit Kedarnath Ji by trek (20 kms /08-9 Hrs per side)Early morning you will drive till sonprayag (vehicles allow till this point) from here you need to take local jeep/ Max to reach Gaurikund (3 km, on direct payment basis, approx INR 100 per person). Gaurikund – The trek start from this point to Kedarnath, which is long and beautiful man made trail. After reaching, performing pooja and Darshan. Later check in at hotel. Night stay at KedarnathDay 3 - Guptkashi - Chopta - Badrinath (250 Kms / 8-9 Hrs)After breakfast, check out from hotel and drive to Badrinath via visiting Chopta, it is known mini Switzerland and Medical forest. On arrive check-in at hotel.Evening : Visit at Badrinath temple. If time permits.Badrinath temple - It's so great to take in the way that this sacrosanct destination which is being dedicated to Lord Vishnu has been committed to humankind. The area where Lord Vishnu pondered under a Badri tree for thousand unremitting years and taught us a definitive method for welfare of humankind is exceptional on the planet. Today, this temple is considered as one of the holiest Hindu temples and is additionally one of the 108 Divya Desams, sacred holy places for Vaishnavites.Day 4 - Badrinath - Rudraprayag (160 Kms / 06 Hrs)After bath in the Taptkund visit & Darshan of Badrivishal. Brahamakamal is significant for Pinddan Shraddh of ancestors (Pitrus). There are other interesting sightseeing spot like Mana, Vyas Gufa, Maatamoorti, Bhimkund and the """"Mukh"""" of the Saraswati River. Just within the three kms of Badrinathjee.Later drive to Rudraprayag. On arrive check –in at hotel and night stay.Tapt-Kund - Just beneath the Shree Badrinath Ji temple lies the Tapt Kund hot sulfur spring that has a high therapeutic worth. It is a freshwater pool with the washing region of 16.1/2 feet by 14.1/4 feet. Despite the fact that the typical temperature of the spring is 55°c, the temperature of water continues expanding continuously amid the day. A dunk in Tapt Kund is viewed as a decent restorative cure for skin illnesses.Narad Kund - Narad Kund is arranged close Tapt Kund. It is accepted that the Badrinath icon was acquired from this Kund, Narad Kund boiling hot water spring is situated under the Garur Shila and holds a therapeutic worth. Fans take a plunge in this Kund before entering the Badrinath sanctuary for Darshan of Lord Badrinath.Vyas & Ganesh-Gufa - Vyas & Ganesh-Gufa cavern is situated in the Mana Village alongside numerous different caverns. It is accepted that in this cavern Ved Vyas directed his acclaimed epic of Mahabharata to Ganesh and accordingly it has been named Vyas Gufa. There is an icon of Ved Vyas indicated composition the granth (epic book) inside this hole.Beginning Source of Saraswati River - Manibhadrapur which is known as Mana village, the beginning source of river Saraswati. Bhimpul (bridge) according to myth it is build by Bhima during period of the Mahabharata.Day 5 - Rudraprayag - Haridwar (165 Kms / 06 hrs)After breakfast, drive to Haridwar via Rishikesh local sightseeing like Ram Jhula, Laxman Jhula, Triveni Ghat temples and Ashrams. Continues drive to Haridwar OR Dehradun, arrive and will drop you at airport / Railway station to board your flight/train.MoreLess",5,23000,"Family, Religious Tours, Hill Stations, ",Do Dham - Ex Haridwar
6414a0599aef4889404c4dc2,6,Bengaluru (1N) - Mysore (1N) - Coorg (2N),"Detailed Day Wise ItineraryDay 1 - Arrival at Bangalore and LeisureUpon arrival our Driver will greet you at Bangalore Airport/Railway Station. Reach & Check- in at the hotel and relax for a while amidst the comforts of your room. Overnight stay at the Hotel/Resort.Day 2 - Bangalore - Mysore Via SightseenEnjoy the sumptuous breakfast. Later proceed to Mysore Via  visit Mysore Palace, Brindavan Gardens, Chamundeswari Temple, Datta Peetham, Lakshmi Narayana Temple & Check- in at the hotel and relax for a while amidst the comforts of your room. Overnight stay at the Hotel/Resort.Day 3 - Mysore - Coorg and SightseenEnjoy the sumptuous breakfast. Later transferred to Coorg & Check- in at the hotel and relax for a while amidst the comforts of your room. Overnight stay at the Hotel/Resort.Day 4 - Coorg SightseenEnjoy the sumptuous breakfast with the new sunrise. Later proceed to visit Talcauvery (the origin point of River Cauvery) and Bhagamandala (the point where Cauvery assumes the shape of a river). Later visit the ancient temple, Omkareshwara which was built in 1860. Proceed to Madikeri town in the evening and enjoy shopping for honey, coffee and spices as souvenirs of your tour. Overnight stay at the Hotel/Resort.Day 5 - Coorg - WayanadEnjoy the sumptuous breakfast. Later proceed to Wayanad. & Check- in at the hotel and relax for a while amidst the comforts of your room. On the way sightseeingThusharagiri waterfalls, Pookodu lake, Boating in the Pookodu Lake is a memorable experience. Chain tree, Banasura Sagar Dam (the 02nd largest earth dam in Asia where Speed boats are also available.) Proceed to the scenic Chembra Peak which is sure to rejuvenate any tired soul and make for a thrilling experience. Explore the rest of the day at your own leisure. Overnight stay at the Hotel/Resort.Day 6 - Wayanad SightseenEnjoy the sumptuous breakfast. Later proceed to enjoy the greenery & waterfalls of Wayanad. The places of attractions are. Tall trees and dense forests that line along the pathway around the lake provide a visual treat. Soochipara Falls the natural scenic beauty of Wayanadu and its rich natural resources offer several opportunities for adventure tourism. Edakkal caves where etchings are found on the walls have drawn serious attention of archeologists and historians worldwide. Other sightseeing places are Overnight stay at the Hotel/Resort.Day 7 - Check out from Wayanad - Kozhikode for Railway Station / AirportMorning have breakfast at resort / Hotel and later check out from Hotel and Transfer to nearest Airport / Railway Station for departure. Back to home with sweet memories of your tour.MoreLess",7,19000,"Romantic, Affordable, Family, Cultural & Heritage, Religious Tours, ",06 Nights Karnataka And Kerala Tour Package
6414a0609aef4889404c4dc4,6,Port Blair (1N) - Havelock (4N) - Port Blair (1N),"Detailed Day Wise ItineraryDay 1 - Arrival at Port BlairArrival at Port Blair Airport & move to the hotel with our envoy. After lunch start the breathtaking trip to Corbyns Cove Beach, one of the most picturesque, coconut palm fringed beach, 7 kms away from Port Blair town, and to the Cellular Jail, a place of pilgrimage for all freedom loving people. One can also view the history of the heroic freedom struggle which is brought alive in a moving Light & Sound Show at the Cellular Jail.Day 2 - Port Blair - Havelock (54 Kms)Early morning departure to Havelock Island (54 kms by sea from Port Blair). Enjoy your afternoon at the World Famous Radha Nagar Beach (Beach number 7). Overnight stay at respective Hotel / Resort at Havelock Island.Day 3 - HavelockAfter a leisure breakfast, we sail for Elephant Beach by sharing boat. The travel time is around 45 minutes to reach Elephant Beach. This beach has one of the best coral reefs in the world & the underwater marine life is very lively & colorful. Please do not forget to take snacks for the trip and lots of drinking water & changing dress for the day trip or advised. After the completion of the coral island tour, return back to resort in Havelock Island.Day 4 - HavelockEntire day at leisure. Overnight stay at Resort (Optional trip on direct payment basis - “Discover Scuba” diving). Return back to resort in Havelock).Day 5 - HavelockEntire day at leisure. Overnight stay At Resort (Optional tour on direct payment basis - Depart from Havelock jetty to Swift let Rock (1½ hours). Snorkel around Swiftest Rock - the best snorkeling site in Andaman for experienced snorkelers. Return back to resort in Havelock.Day 6 - Havelock - PortblairEntire Morning at leisure. After checking out from the Resort by 0800 hrs, leave your baggage at the Reception of the Resort and proceed to Kala Pathar by road. Get a glimpse of various Resorts & Dive centers enroute. Return back to your resort for lunch. Sail for Port Blair in the evening. Upon return from Havelock Island overnight stay at respective Hotel at Port Blair.Day 7 - Departure from Port BlairAfter breakfast checkout from the hotel & drop at airport.MoreLess",7,29990,"Student, Shopping, Family & Kids, Beach, Family, ",A Week in Andaman
6414a0679aef4889404c4dc6,6,Jaipur (1N) - Jodhpur (1N) - Jaisalmer (2N),"Detailed Day Wise ItineraryDay 1 - Jaipur Sightseeing.Arrive at the airport/railway station in Jaipur and proceed to check into your hotel. Freshen up and proceed for Jaipur sightseeing. Visit the Amber Fort, Jaigarh Fort, Nahargarh Fort and Chokhi Dhani.Day 2 - Jodhpur SightseeingAfter a delicious breakfast at the hotel, depart from Jaipur to Jodhpur and check into the hotel. After freshening up, head out for Jodhpur sightseeing by visiting Jaswant Thada, Kaylana Lake, Mehrangarh Fort, Balsamand Lake and the Sachchiya Mata Temple. If all the points are not covered on this day, the remaining ones will be covered the next day.Day 3 - Jaisalmer SightseeingAfter breakfast at the hotel, head for Jodhpur sightseeing and in the evening, depart from Jodhpur to Jaisalmer. Check into the hotel and freshen up. Then head out for and visit the Gadisar Lake, First Fort Gate, Jain temples, Salim Singh ki Haveli, Nathmal ki Haveli, Jaisalmer Folklore Museum and the Jaisalmer Fort. If all the points are not covered on this day, the remaining ones will be covered the next day.Day 4 - Jaisalmer Desert VisitHave a wholesome breakfast at the hotel and head out for Jaisalmer sightseeing. In the evening, proceed to the Jaisalmer desert for a camel safari and a folk dance performance.Dinner and overnight stay at the camp.Day 5 - Bikaner VisitAfter a scrumptious breakfast at the Desert Camp, depart from Jaisalmer to Bikaner and check into the hotel. After freshening up, visit the market, Lalgarh Palace and Museum, Gajner Lake, Ganga Singh Museum, th National Research Centre on Camel, Bhandasar Jain Temple and the Junagarh Fort. Have a pleasant overnight stay at the hotel.Day 6 - Bikaner sightseeing and departure to JaipurRelish a wholesome breakfast at the hotel and set out for Bikaner sightseeing. In the evening, proceed from Bikaner to Jaipur and check into the hotel. Visit the Jal Mahal and the Birla Mandir. Retire for the night at the hotel.Day 7 - DepartureAfter breakfast at the hotel, head to the airport/railway station for departure.MoreLess",7,19000,"Romantic, Affordable, Honeymoon, Family, Sightseeing, ",Beautiful Rajasthan
6414a06d9aef4889404c4dc8,4,Manali (3N) - Chandigarh (1N),"Detailed Day Wise ItineraryDay 1 - Drive from Delhi to Manali (570 km/approx. 14 hours)The car will pick you up after you arrive at the airport/railway station and take you to Manali. Check-in at the hotel and spend the evening at your leisure.Day 2 - Trip to Rohtang Pass ( On Direct Payment)In the morning, go on an adventurous drive up the Rohtang Pass. Return to the hotel in the afternoon. In the evening, go for a walk along Mall Road. and overnight stay at the hotel.Day 3 - Sightseeing in ManaliAfter breakfast, visit some local tourist attractions in Manali. Spend the evening at your leisure. and overnight stay at the hotel.Day 4 - Drive from Manali to Chandigarh (325 km/approx. 8 hours)After breakfast, check out from the hotel and drive to Chandigarh. Upon arrival, check-in to the hotel. Spend the evening at leisure. Overnight stay at the hotel.Day 5 - Drive from Chandigarh to Delhi (250 km/approx. 5 hours)After breakfast, drive to Delhi for the return journey. TOUR ENDS.MoreLess",5,30949,"Mountains, Affordable, Family & Kids, Exotic, Family, ",Astounding Manali with Flight - Ex Delhi
6414a0739aef4889404c4dca,6,Jaipur (2N) - Bikaner (1N) - Jaisalmer (2N),"Detailed Day Wise ItineraryDay 1 - Arrival in JaipurOn arrival in Jaipur, transfer to the hotel. Check-in to the hotel and freshen up. Later, set out for touring the city. You will begin with a visit to the City Palace, followed by Chandra Mahal and Shri Govind Deo Temple. Make sure you visit the museum while in the City Palace. You can also visit the Jantar Mantar observatory. Overnight stay at the hotel.Day 2 - Jaipur SightseeingAfter breakfast, leave for a sightseeing tour around Jaipur. The first attraction on your itinerary is the Amber Fort which is located around 14 kilometers away from Jaipur. On your way, you will visit the Hawa Mahal and then go shopping in the colorful markets of Jaipur. In the evening, you can go for a drive through the city and visit the famous Laxmi Narayan Mandir. Overnight stay at the hotel.Day 3 - Jaipur - Bikaner (335 km / 5 hours 15 minutes)Savor a filling breakfast and drive to Bikaner. Arrive and check in at the hotel. Later, visit the Junagarh Fort, a camel breeding farm and the famous Karni Mata Temple at Deshnoke. Have a comfortable night stay at the hotel.Day 4 - Bikaner - Jaisalmer (330 km/ 5 hours 30 minutes)After a delicious breakfast, drive to Jaisalmer. Arrive and check in at the hotel. Later, visit the Gadisagar Lake and Bada Bagh. Overnight stay at the hotel.Day 5 - Jaisalmer Camp StayAfter breakfast, visit the Jaisalmer Fort and marvel at its 'Surya Gate'. Proceed to visit the Khaba Fort, which has a spooky and fascinating story associated with it. In the evening, visit the sand dunes of Jaisalmer. Check in at the desert camp. Enjoy camp activities like camel safari, Rajasthani cultural programs and the famous Kalbelia dance. Spend a pleasant night at the camp.Day 6 - Jaisalmer - Jodhpur (290 km/ 5 hours)After breakfast, drive to Jodhpur. Arrive and check in at the hotel. In the afternoon visit the Mehrangarh Fort and Jaswant Thada.Overnight stay at the hotel.Day 7 - Jodhpur - Jaipur (338 km/ 5 hours 45 minutes)After a scrumptious breakfast in the morning, check out from the hotel and drive to Jaipur for your journey back to your hometown.MoreLess",7,19250,"Affordable, Fort and Palaces, Family, Cultural & Heritage, ",Royalty In Rajasthan
